"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 30, 2019","0.8083","0.8049","0.8241","0.7786","12.93K","0.43%"
"Oct 29, 2019","0.8049","0.8043","0.8349","0.7901","11.81K","0.07%"
"Oct 28, 2019","0.8043","0.8204","0.8314","0.7954","12.23K","-1.97%"
"Oct 27, 2019","0.8204","0.7852","0.8275","0.7771","11.17K","4.48%"
"Oct 26, 2019","0.7852","0.7817","0.8292","0.7653","10.85K","0.45%"
"Oct 25, 2019","0.7817","0.7401","0.7853","0.7295","10.32K","5.63%"
"Oct 24, 2019","0.7401","0.6955","0.7458","0.6862","11.58K","6.41%"
"Oct 23, 2019","0.6955","0.7882","0.7923","0.6735","10.55K","-11.77%"
"Oct 22, 2019","0.7882","0.7912","0.8144","0.7800","9.40K","-0.38%"
"Oct 21, 2019","0.7912","0.8162","0.8251","0.7827","11.87K","-3.05%"
"Oct 20, 2019","0.8162","0.8140","0.8181","0.7998","10.25K","0.27%"
"Oct 19, 2019","0.8140","0.8119","0.8176","0.7638","11.08K","0.25%"
"Oct 18, 2019","0.8119","0.8301","0.8697","0.7995","12.71K","-2.19%"
"Oct 17, 2019","0.8301","0.8060","0.8362","0.8023","11.89K","2.99%"
"Oct 16, 2019","0.8060","0.8216","0.8531","0.8001","11.49K","-1.91%"
"Oct 15, 2019","0.8216","0.8634","0.8854","0.8216","12.78K","-4.84%"
"Oct 14, 2019","0.8634","0.8622","0.8718","0.8254","11.68K","0.13%"
"Oct 13, 2019","0.8622","0.8921","0.9150","0.8500","12.33K","-3.35%"
"Oct 12, 2019","0.8921","0.9163","0.9310","0.8921","11.33K","-2.64%"
"Oct 11, 2019","0.9163","0.9050","0.9336","0.9013","11.34K","1.25%"
"Oct 10, 2019","0.9050","0.9177","0.9326","0.9010","12.02K","-1.38%"
"Oct 09, 2019","0.9177","0.9646","0.9723","0.9009","10.14K","-4.87%"
"Oct 08, 2019","0.9646","0.9295","0.9848","0.9137","11.10K","3.78%"
"Oct 07, 2019","0.9295","0.8821","0.9424","0.8790","11.00K","5.37%"
"Oct 06, 2019","0.8821","0.8791","0.9100","0.8756","11.25K","0.34%"
"Oct 05, 2019","0.8791","0.9178","0.9234","0.8783","10.54K","-4.22%"
"Oct 04, 2019","0.9178","0.8939","0.9179","0.8564","11.74K","2.67%"
"Oct 03, 2019","0.8939","0.9036","0.9080","0.8539","11.98K","-1.07%"
"Oct 02, 2019","0.9036","0.8858","0.9201","0.8666","9.87K","2.01%"
"Oct 01, 2019","0.8858","0.8713","0.9196","0.8619","10.31K","1.67%"
"Sep 30, 2019","0.8713","0.8820","0.8996","0.8439","13.46K","-1.22%"
"Sep 29, 2019","0.8820","0.8864","0.9224","0.8501","9.46K","-0.49%"
"Sep 28, 2019","0.8864","0.8972","0.9401","0.8864","10.42K","-1.21%"
"Sep 27, 2019","0.8972","0.9028","0.9340","0.8537","13.09K","-0.62%"
"Sep 26, 2019","0.9028","0.9126","0.9672","0.8503","12.63K","-1.07%"
"Sep 25, 2019","0.9126","0.8876","0.9500","0.7500","12.11K","2.81%"
"Sep 24, 2019","0.8876","0.9783","0.9895","0.8486","10.95K","-9.27%"
"Sep 23, 2019","0.9783","0.9903","0.9970","0.9597","11.89K","-0.33%"
"Sep 22, 2019","0.9815","1.0211","1.0482","0.9804","13.36K","-3.88%"
"Sep 21, 2019","1.0211","1.0297","1.0574","1.0014","11.31K","-0.83%"
"Sep 20, 2019","1.0297","1.0120","1.0995","0.9889","10.09K","1.75%"
"Sep 19, 2019","1.0120","1.0330","1.0635","0.9804","11.90K","-2.03%"
"Sep 18, 2019","1.0330","0.9918","1.0823","0.9774","12.04K","4.15%"
"Sep 17, 2019","0.9918","0.9566","0.9962","0.9545","13.03K","3.68%"
"Sep 16, 2019","0.9566","0.9568","0.9797","0.9536","11.80K","-0.02%"
"Sep 15, 2019","0.9568","0.9770","0.9990","0.9498","11.73K","-2.07%"
"Sep 14, 2019","0.9770","0.9801","1.0277","0.9347","11.38K","-0.32%"
"Sep 13, 2019","0.9801","1.0144","1.0491","0.9480","12.31K","-3.37%"
"Sep 12, 2019","1.0144","1.0201","1.0463","0.9430","14.97K","-0.57%"
"Sep 11, 2019","1.0201","1.0377","1.0725","0.9916","10.98K","-1.70%"
"Sep 10, 2019","1.0377","1.0701","1.1217","0.9673","11.43K","-3.02%"
"Sep 09, 2019","1.0701","1.0823","1.1229","1.0522","11.17K","-1.13%"
"Sep 08, 2019","1.0823","1.0761","1.1666","1.0415","11.89K","0.58%"
"Sep 07, 2019","1.0761","1.0348","1.0884","1.0323","10.94K","4.00%"
"Sep 06, 2019","1.0348","1.0849","1.0923","1.0269","14.09K","-4.62%"
"Sep 05, 2019","1.0849","1.1286","1.1472","1.0707","11.22K","-3.87%"
"Sep 04, 2019","1.1286","1.1576","1.1703","1.1009","12.07K","-2.51%"
"Sep 03, 2019","1.1576","1.1777","1.1900","1.1084","10.28K","-1.70%"
"Sep 02, 2019","1.1777","1.1503","1.1777","1.0970","10.99K","2.38%"
"Sep 01, 2019","1.1503","1.1114","1.1602","1.1066","10.35K","3.49%"
"Aug 31, 2019","1.1114","1.1451","1.1681","1.0850","10.66K","-2.94%"
"Aug 30, 2019","1.1451","1.1434","1.1982","1.0796","10.60K","0.15%"
"Aug 29, 2019","1.1434","1.1218","1.1794","1.1119","12.19K","1.92%"
"Aug 28, 2019","1.1218","1.2364","1.2901","1.1111","11.38K","-9.27%"
"Aug 27, 2019","1.2364","1.2037","1.2457","1.2036","12.07K","2.72%"
"Aug 26, 2019","1.2037","1.2249","1.2350","1.2024","10.35K","-1.73%"
"Aug 25, 2019","1.2249","1.2114","1.3099","1.2031","10.70K","1.12%"
"Aug 24, 2019","1.2114","1.2862","1.3096","1.1727","12.84K","-5.81%"
"Aug 23, 2019","1.2862","1.2189","1.3049","1.2096","11.02K","5.52%"
"Aug 22, 2019","1.2189","1.1900","1.2866","1.1808","10.42K","2.43%"
"Aug 21, 2019","1.1900","1.2142","1.2237","1.1542","12.74K","-1.99%"
"Aug 20, 2019","1.2142","1.2437","1.2863","1.1824","11.42K","-2.37%"
"Aug 19, 2019","1.2437","1.2354","1.2718","1.2323","8.72K","0.67%"
"Aug 18, 2019","1.2354","1.3004","1.3148","1.2206","10.50K","-5.00%"
"Aug 17, 2019","1.3004","1.1780","1.4490","1.1770","12.78K","10.39%"
"Aug 16, 2019","1.1780","1.2186","1.2483","1.1608","11.53K","-3.33%"
"Aug 15, 2019","1.2186","1.1982","1.2412","1.1475","11.53K","1.71%"
"Aug 14, 2019","1.1982","1.2415","1.2658","1.1562","10.64K","-3.49%"
"Aug 13, 2019","1.2415","1.2205","1.2648","1.1901","11.26K","1.72%"
"Aug 12, 2019","1.2205","1.2638","1.2982","1.2120","10.22K","-3.43%"
"Aug 11, 2019","1.2638","1.2188","1.2992","1.1767","11.34K","3.69%"
"Aug 10, 2019","1.2188","1.2446","1.3268","1.1792","10.30K","-2.07%"
"Aug 09, 2019","1.2446","1.2647","1.2841","1.2446","11.40K","-1.59%"
"Aug 08, 2019","1.2647","1.2642","1.3849","1.2418","10.72K","0.03%"
"Aug 07, 2019","1.2642","1.2517","1.3742","1.2363","8.89K","1.00%"
"Aug 06, 2019","1.2517","1.3103","1.3374","1.2004","4.84K","-4.47%"
"Aug 05, 2019","1.3103","1.3390","1.3696","1.2888","2.89K","-2.14%"
"Aug 04, 2019","1.3390","1.3433","1.3673","1.3266","3.58K","-0.32%"
"Aug 03, 2019","1.3433","1.3440","1.3825","1.3297","3.36K","-0.06%"
"Aug 02, 2019","1.3440","1.3054","1.4117","1.3054","3.27K","2.96%"
"Aug 01, 2019","1.3054","1.4250","1.4365","1.2250","4.21K","-8.40%"
"Jul 31, 2019","1.4250","1.3832","1.4715","1.3699","3.71K","3.02%"
"Jul 30, 2019","1.3832","1.4009","1.4313","1.3771","3.53K","-1.27%"
"Jul 29, 2019","1.4009","1.3710","1.4534","1.3710","5.98K","2.19%"
"Jul 28, 2019","1.3710","1.4633","1.4931","1.3524","2.98K","-6.31%"
"Jul 27, 2019","1.4633","1.5652","1.5935","1.4556","3.70K","-6.51%"
"Jul 26, 2019","1.5652","1.6257","1.6257","1.5652","4.87K","-3.72%"
"Jul 25, 2019","1.6257","1.6345","1.7092","1.5740","3.09K","-0.54%"
"Jul 24, 2019","1.6345","1.5197","1.7034","1.4941","4.23K","7.55%"
"Jul 23, 2019","1.5197","1.5312","1.7452","1.3488","7.83K","-0.75%"
"Jul 22, 2019","1.5312","1.4711","1.5363","1.4416","5.53K","4.08%"
"Jul 21, 2019","1.4711","1.5133","1.5291","1.3362","4.85K","-2.79%"
"Jul 20, 2019","1.5133","1.3213","1.5170","1.3213","4.02K","14.53%"
"Jul 19, 2019","1.3213","1.2876","1.3396","1.2636","2.95K","2.61%"
"Jul 18, 2019","1.2876","1.2691","1.3233","1.1985","2.79K","1.46%"
"Jul 17, 2019","1.2691","1.1044","1.3111","1.1044","2.32K","14.91%"
"Jul 16, 2019","1.1044","1.2847","1.3240","1.0439","3.04K","-14.04%"
"Jul 15, 2019","1.2847","1.3176","1.3750","1.2012","3.72K","-2.49%"
"Jul 14, 2019","1.3176","1.4754","1.5527","1.3123","4.54K","-10.70%"
"Jul 13, 2019","1.4754","1.5206","1.5995","1.3543","3.91K","-2.97%"
"Jul 12, 2019","1.5206","1.4069","1.6339","1.4042","6.56K","8.08%"
"Jul 11, 2019","1.4069","1.5402","1.5445","1.3364","4.08K","-8.66%"
"Jul 10, 2019","1.5402","1.6025","1.7086","1.5290","4.45K","-3.88%"
"Jul 09, 2019","1.6023","1.7094","1.7778","1.5457","2.95K","-6.27%"
"Jul 08, 2019","1.7094","1.7134","1.7763","1.6654","4.57K","-0.23%"
"Jul 07, 2019","1.7134","1.7134","1.8085","1.6940","3.81K","0.00%"
"Jul 06, 2019","1.7134","1.6629","1.7309","1.6091","1.39K","3.02%"
"Jul 05, 2019","1.6632","1.6665","1.7035","1.6040","3.58K","-0.20%"
"Jul 04, 2019","1.6665","1.7514","1.7860","1.6665","9.11K","-4.84%"
"Jul 03, 2019","1.7514","1.7419","1.7921","1.6888","3.44K","0.54%"
"Jul 02, 2019","1.7419","1.7711","1.8430","1.6004","2.68K","-1.65%"
"Jul 01, 2019","1.7711","1.8729","1.8859","1.7265","4.50K","-5.44%"
"Jun 30, 2019","1.8729","1.9014","1.9212","1.7986","4.62K","-1.50%"
"Jun 29, 2019","1.9014","1.9205","1.9291","1.7682","5.91K","-0.99%"
"Jun 28, 2019","1.9205","1.8814","2.0289","1.7781","4.90K","2.08%"
"Jun 27, 2019","1.8814","2.0033","2.0618","1.8123","5.83K","-6.08%"
"Jun 26, 2019","2.0033","2.0318","2.1544","1.9250","5.63K","-1.40%"
"Jun 25, 2019","2.0318","2.0666","2.1047","2.0001","4.48K","-1.68%"
"Jun 24, 2019","2.0666","2.0933","2.1099","2.0460","4.52K","-1.28%"
"Jun 23, 2019","2.0933","2.1148","2.1601","2.0516","5.38K","-1.01%"
"Jun 22, 2019","2.1148","2.0460","2.1471","1.9787","10.09K","3.36%"
"Jun 21, 2019","2.0460","2.0403","2.1076","1.9913","8.78K","0.28%"
"Jun 20, 2019","2.0403","2.0855","2.1223","2.0128","4.27K","-2.17%"
"Jun 19, 2019","2.0855","2.0596","2.1134","2.0427","3.92K","1.26%"
"Jun 18, 2019","2.0596","2.2132","2.2138","2.0526","4.86K","-6.94%"
"Jun 17, 2019","2.2132","2.0801","2.2132","2.0360","7.85K","6.40%"
"Jun 16, 2019","2.0801","1.9707","2.4401","1.8864","17.01K","5.55%"
"Jun 15, 2019","1.9707","1.9940","2.0420","1.9330","6.51K","-1.17%"
"Jun 14, 2019","1.9940","2.0278","2.1071","1.9693","4.43K","-1.67%"
"Jun 13, 2019","2.0278","2.0525","2.2270","2.0131","6.19K","-1.20%"
"Jun 12, 2019","2.0525","2.0523","2.0906","2.0069","3.39K","0.01%"
"Jun 11, 2019","2.0523","2.0599","2.0897","1.9981","1.60K","-0.36%"
"Jun 10, 2019","2.0599","1.9320","2.0599","1.9244","2.17K","6.62%"
"Jun 09, 2019","1.9320","2.0604","2.0987","1.9120","3.57K","-6.23%"
"Jun 08, 2019","2.0604","2.1649","2.1784","2.0208","2.30K","-4.83%"
"Jun 07, 2019","2.1649","1.9322","2.1909","1.9263","2.04K","12.04%"
"Jun 06, 2019","1.9322","1.9360","2.0105","1.8159","2.66K","-0.20%"
"Jun 05, 2019","1.9360","1.9255","2.0442","1.9249","2.90K","0.54%"
"Jun 04, 2019","1.9255","2.0717","2.0717","1.9121","7.10K","-7.06%"
"Jun 03, 2019","2.0717","2.1406","2.1436","2.0429","3.72K","-3.22%"
"Jun 02, 2019","2.1406","2.0729","2.1746","2.0354","3.41K","3.26%"
"Jun 01, 2019","2.0729","2.0271","2.1309","2.0030","6.40K","2.26%"
"May 31, 2019","2.0271","2.0014","2.1196","1.9327","3.95K","1.29%"
"May 30, 2019","2.0014","2.1126","2.2491","1.9234","10.00K","-5.26%"
"May 29, 2019","2.1126","2.0919","2.1171","1.9849","6.29K","0.99%"
"May 28, 2019","2.0919","2.0025","2.1530","1.9984","6.31K","4.47%"
"May 27, 2019","2.0025","2.0152","2.0562","1.9558","5.17K","-0.63%"
"May 26, 2019","2.0152","1.9538","2.0272","1.9390","2.68K","3.12%"
"May 25, 2019","1.9542","1.8837","2.0723","1.8836","3.32K","3.74%"
"May 24, 2019","1.8837","1.9048","1.9714","1.8731","3.87K","-1.11%"
"May 23, 2019","1.9048","1.8740","1.9300","1.8315","3.18K","1.64%"
"May 22, 2019","1.8740","2.0179","2.0308","1.8681","3.00K","-7.13%"
"May 21, 2019","2.0179","1.9750","2.0396","1.9239","5.28K","2.17%"
"May 20, 2019","1.9750","2.0402","2.0402","1.9373","3.28K","-3.19%"
"May 19, 2019","2.0402","1.9999","2.1091","1.9566","5.38K","2.01%"
"May 18, 2019","1.9999","1.9732","2.0059","1.9344","1.86K","1.35%"
"May 17, 2019","1.9732","2.1771","2.1923","1.8544","8.14K","-9.36%"
"May 16, 2019","2.1771","2.0742","2.3167","2.0527","5.19K","6.84%"
"May 15, 2019","2.0377","1.8929","2.1981","1.8386","4.87K","7.65%"
"May 14, 2019","1.8929","1.7631","1.9535","1.7595","4.44K","7.36%"
"May 13, 2019","1.7631","1.7545","2.0603","1.7319","4.65K","0.49%"
"May 12, 2019","1.7545","1.9450","2.0014","1.6506","6.05K","-9.79%"
"May 11, 2019","1.9450","1.7776","1.9899","1.7540","4.60K","9.42%"
"May 10, 2019","1.7775","1.7416","1.8441","1.6896","2.63K","2.06%"
"May 09, 2019","1.7416","1.6579","1.7556","1.6579","2.28K","5.05%"
"May 08, 2019","1.6579","1.6893","1.6971","1.6249","3.91K","-1.86%"
"May 07, 2019","1.6893","1.7102","1.7237","1.6294","3.61K","-1.22%"
"May 06, 2019","1.7102","1.6863","1.7347","1.6098","2.61K","1.41%"
"May 05, 2019","1.6863","1.7811","1.7840","1.6800","2.96K","-5.32%"
"May 04, 2019","1.7811","1.7850","1.8189","1.7128","2.50K","-0.22%"
"May 03, 2019","1.7850","1.7239","1.8248","1.7201","2.29K","3.55%"
"May 02, 2019","1.7239","1.7873","1.8042","1.7200","2.14K","-3.55%"
"May 01, 2019","1.7873","1.6831","1.8053","1.6831","3.52K","6.19%"
"Apr 30, 2019","1.6831","1.7095","1.7459","1.6398","3.76K","-1.54%"
"Apr 29, 2019","1.7095","1.7824","1.7989","1.6686","1.04K","-4.09%"
"Apr 28, 2019","1.7824","1.8274","1.8284","1.7656","2.79K","-2.47%"
"Apr 27, 2019","1.8274","1.7608","1.9025","1.7608","3.65K","3.79%"
"Apr 26, 2019","1.7608","1.7249","1.8597","1.7200","5.71K","2.08%"
"Apr 25, 2019","1.7249","1.8703","1.9179","1.6345","3.15K","-7.77%"
"Apr 24, 2019","1.8703","1.9853","2.0097","1.8517","2.49K","-5.79%"
"Apr 23, 2019","1.9853","1.9891","2.0604","1.9653","2.73K","-0.19%"
"Apr 22, 2019","1.9891","1.9977","2.0279","1.9526","3.74K","-0.43%"
"Apr 21, 2019","1.9977","2.0825","2.0981","1.9017","3.26K","-4.07%"
"Apr 20, 2019","2.0825","2.0528","2.1048","2.0235","2.23K","1.44%"
"Apr 19, 2019","2.0528","2.0385","2.0595","1.9973","1.87K","0.70%"
"Apr 18, 2019","2.0385","1.9985","2.0717","1.9888","3.30K","2.00%"
"Apr 17, 2019","1.9985","2.0088","2.0961","1.9985","3.92K","-0.51%"
"Apr 16, 2019","2.0088","1.9432","2.0379","1.9114","2.89K","3.38%"
"Apr 15, 2019","1.9432","2.0158","2.1122","1.8365","3.71K","-3.60%"
"Apr 14, 2019","2.0158","1.9550","2.0193","1.9237","3.20K","3.11%"
"Apr 13, 2019","1.9550","1.9344","2.0174","1.8650","3.14K","1.07%"
"Apr 12, 2019","1.9344","1.9278","1.9551","1.8568","3.19K","0.34%"
"Apr 11, 2019","1.9278","2.1237","2.1491","1.8095","5.89K","-9.23%"
"Apr 10, 2019","2.1237","2.0947","2.2045","2.0327","3.31K","1.39%"
"Apr 09, 2019","2.0947","2.0946","2.1289","2.0030","5.09K","0.01%"
"Apr 08, 2019","2.0946","2.0949","2.1761","2.0512","5.01K","-0.02%"
"Apr 07, 2019","2.0949","2.1012","2.2240","2.0519","4.62K","-0.30%"
"Apr 06, 2019","2.1012","2.1757","2.1883","2.0900","6.64K","-3.42%"
"Apr 05, 2019","2.1757","2.1302","2.2949","2.1197","4.34K","2.14%"
"Apr 04, 2019","2.1302","2.0458","2.2491","1.9865","6.64K","4.13%"
"Apr 03, 2019","2.0458","1.8830","2.1551","1.8822","9.97K","8.65%"
"Apr 02, 2019","1.8830","1.7614","1.9128","1.7391","8.64K","6.90%"
"Apr 01, 2019","1.7614","1.7608","1.7972","1.7417","4.61K","0.02%"
"Mar 31, 2019","1.7609","1.7771","1.7824","1.7259","4.11K","-0.91%"
"Mar 30, 2019","1.7771","1.7123","1.7787","1.6717","4.45K","3.79%"
"Mar 29, 2019","1.7123","1.6229","1.7607","1.6223","3.40K","5.51%"
"Mar 28, 2019","1.6229","1.6793","1.6793","1.6223","6.23K","-3.36%"
"Mar 27, 2019","1.6793","1.5478","1.6886","1.5295","7.01K","10.27%"
"Mar 26, 2019","1.5229","1.5401","1.5920","1.4964","2.98K","-1.11%"
"Mar 25, 2019","1.5401","1.5584","1.5730","1.5112","3.72K","-1.17%"
"Mar 24, 2019","1.5584","1.5440","1.5688","1.5064","1.38K","0.93%"
"Mar 23, 2019","1.5440","1.5309","1.5581","1.4941","3.54K","0.85%"
"Mar 22, 2019","1.5309","1.4983","1.5614","1.4737","4.07K","2.18%"
"Mar 21, 2019","1.4983","1.5344","1.5861","1.4775","4.08K","-2.35%"
"Mar 20, 2019","1.5344","1.5726","1.5932","1.5116","8.63K","-2.42%"
"Mar 19, 2019","1.5726","1.5810","2.2398","1.5301","3.55K","-0.53%"
"Mar 18, 2019","1.5810","1.5988","1.6054","1.5382","3.56K","-1.12%"
"Mar 17, 2019","1.5988","1.5049","1.6350","1.4967","3.63K","6.24%"
"Mar 16, 2019","1.5049","1.5450","1.5998","1.5048","7.56K","-2.59%"
"Mar 15, 2019","1.5450","1.5706","1.6869","1.5062","13.49K","-1.63%"
"Mar 14, 2019","1.5706","1.3976","1.6485","1.3972","14.54K","12.38%"
"Mar 13, 2019","1.3976","1.3852","1.4038","1.3475","7.58K","0.89%"
"Mar 12, 2019","1.3852","1.2813","1.4038","1.2619","6.96K","8.11%"
"Mar 11, 2019","1.2813","1.2705","1.2843","1.2431","2.88K","0.86%"
"Mar 10, 2019","1.2705","1.2716","1.3004","1.2538","4.49K","-0.09%"
"Mar 09, 2019","1.2716","1.2627","1.2964","1.2455","3.83K","-0.91%"
"Mar 08, 2019","1.2834","1.2951","1.3245","1.2692","5.07K","-0.91%"
"Mar 07, 2019","1.2951","1.2545","1.3109","1.2507","3.09K","3.24%"
"Mar 06, 2019","1.2545","1.2321","1.2785","1.2221","3.07K","1.82%"
"Mar 05, 2019","1.2321","1.1937","1.2757","1.1306","2.88K","3.22%"
"Mar 04, 2019","1.1937","1.2307","1.2307","1.1506","2.14K","-3.01%"
"Mar 03, 2019","1.2307","1.2174","1.2439","1.2069","1.08K","1.10%"
"Mar 02, 2019","1.2174","1.2090","1.2342","1.2055","3.06K","0.70%"
"Mar 01, 2019","1.2090","1.2360","1.2548","1.2090","2.78K","-2.19%"
"Feb 28, 2019","1.2360","1.1939","1.2438","1.1939","1.76K","3.52%"
"Feb 27, 2019","1.1939","1.2305","1.2526","1.1930","3.92K","-2.97%"
"Feb 26, 2019","1.2305","1.1983","1.2637","1.1856","2.77K","2.69%"
"Feb 25, 2019","1.1982","1.2325","1.2592","1.1878","3.44K","-2.79%"
"Feb 24, 2019","1.2325","1.2888","1.3139","1.1778","7.44K","-4.36%"
"Feb 23, 2019","1.2888","1.2494","1.2954","1.2242","3.43K","3.15%"
"Feb 22, 2019","1.2494","1.2288","1.2603","1.2196","4.89K","1.67%"
"Feb 21, 2019","1.2288","1.2415","1.2433","1.2132","4.53K","-1.02%"
"Feb 20, 2019","1.2415","1.2252","1.2426","1.2183","3.38K","1.33%"
"Feb 19, 2019","1.2252","1.2408","1.2527","1.1957","6.68K","-1.25%"
"Feb 18, 2019","1.2408","1.2221","1.2459","1.1696","4.75K","1.53%"
"Feb 17, 2019","1.2221","1.1520","1.2248","1.1504","4.43K","6.08%"
"Feb 16, 2019","1.1520","1.1169","1.1663","1.1103","4.05K","3.14%"
"Feb 15, 2019","1.1169","1.1223","1.1478","1.1109","2.90K","-0.48%"
"Feb 14, 2019","1.1223","1.1188","1.1431","1.1057","3.61K","0.31%"
"Feb 13, 2019","1.1188","1.1506","1.1506","1.1016","3.08K","-2.76%"
"Feb 12, 2019","1.1506","1.1751","1.1811","1.1076","3.64K","-2.09%"
"Feb 11, 2019","1.1751","1.1394","1.1948","1.0709","1.96K","3.13%"
"Feb 10, 2019","1.1394","1.1264","1.1394","1.0806","2.37K","1.16%"
"Feb 09, 2019","1.1264","1.1133","1.1295","1.0442","5.51K","1.18%"
"Feb 08, 2019","1.1133","1.0666","1.1409","0.9271","8.46K","4.37%"
"Feb 07, 2019","1.0666","1.0316","1.0738","0.9996","4.48K","3.39%"
"Feb 06, 2019","1.0316","1.0718","1.0810","0.8618","3.67K","-3.75%"
"Feb 05, 2019","1.0718","1.0967","1.1203","1.0670","6.10K","-2.27%"
"Feb 04, 2019","1.0967","1.1145","1.1278","1.0933","3.49K","-1.60%"
"Feb 03, 2019","1.1145","1.0768","1.1245","1.0759","4.15K","3.50%"
"Feb 02, 2019","1.0768","1.1024","1.1103","1.0702","2.93K","-2.33%"
"Feb 01, 2019","1.1024","1.1080","1.1387","1.0832","2.58K","-0.50%"
"Jan 31, 2019","1.1080","1.1319","1.1411","1.0860","2.40K","-2.11%"
"Jan 30, 2019","1.1319","1.1049","1.1559","1.0828","2.92K","2.44%"
"Jan 29, 2019","1.1049","1.1578","1.1765","1.0817","3.54K","-4.57%"
"Jan 28, 2019","1.1578","1.1994","1.2050","1.0875","4.14K","-3.47%"
"Jan 27, 2019","1.1994","1.2190","1.2282","1.1445","2.20K","-1.61%"
"Jan 26, 2019","1.2190","1.2564","1.2630","1.2133","3.78K","-2.98%"
"Jan 25, 2019","1.2564","1.2580","1.2805","1.2282","2.22K","-0.13%"
"Jan 24, 2019","1.2580","1.2166","1.2948","1.2130","3.56K","3.40%"
"Jan 23, 2019","1.2166","1.2424","1.2704","1.1886","8.17K","-2.07%"
"Jan 22, 2019","1.2424","1.2254","1.2424","1.1060","4.34K","1.39%"
"Jan 21, 2019","1.2254","1.2690","1.2750","1.1848","2.10K","-3.44%"
"Jan 20, 2019","1.2690","1.2719","1.2964","1.2001","3.00K","-0.23%"
"Jan 19, 2019","1.2719","1.2469","1.2831","1.2236","2.80K","2.01%"
"Jan 18, 2019","1.2469","1.2396","1.2619","1.2090","3.23K","0.58%"
"Jan 17, 2019","1.2396","1.1808","1.2540","1.1806","2.56K","1.94%"
"Jan 16, 2019","1.2161","1.2069","1.2433","1.1693","5.07K","0.76%"
"Jan 15, 2019","1.2069","1.2108","1.2420","1.1821","3.96K","-0.32%"
"Jan 14, 2019","1.2108","1.1633","1.2367","1.1109","4.23K","4.08%"
"Jan 13, 2019","1.1633","1.2664","1.2664","1.1210","4.14K","-8.14%"
"Jan 12, 2019","1.2664","1.2173","1.2906","1.1862","4.64K","4.04%"
"Jan 11, 2019","1.2173","1.1927","1.2186","1.1882","7.68K","2.06%"
"Jan 10, 2019","1.1927","1.3244","1.3455","1.1633","5.60K","-9.94%"
"Jan 09, 2019","1.3244","1.3214","1.3874","1.3208","2.43K","-0.98%"
"Jan 08, 2019","1.3375","1.3397","1.4280","1.3107","3.53K","-0.17%"
"Jan 07, 2019","1.3397","1.4295","1.4438","1.3370","3.35K","-6.28%"
"Jan 06, 2019","1.4295","1.3441","1.4678","1.3277","6.10K","6.35%"
"Jan 05, 2019","1.3441","1.3246","1.3877","1.3073","2.99K","1.47%"
"Jan 04, 2019","1.3246","1.3204","1.3438","1.3026","2.53K","0.32%"
"Jan 03, 2019","1.3204","1.3653","1.3790","1.3143","4.52K","-3.29%"
"Jan 02, 2019","1.3653","1.3445","1.3987","1.3288","3.66K","1.54%"
"Jan 01, 2019","1.3445","1.2794","1.3553","1.2755","3.12K","5.09%"
"Dec 31, 2018","1.2794","1.4343","1.5044","1.2671","5.44K","-10.80%"
"Dec 30, 2018","1.4343","1.4601","1.5313","1.3440","2.41K","-1.77%"
"Dec 29, 2018","1.4601","1.4744","1.5200","1.3294","4.59K","-0.97%"
"Dec 28, 2018","1.4744","1.3880","1.5023","1.3041","2.92K","6.22%"
"Dec 27, 2018","1.3880","1.3950","1.5134","1.3087","5.58K","-0.50%"
"Dec 26, 2018","1.3950","1.3759","1.4707","1.3523","3.27K","1.39%"
"Dec 25, 2018","1.3759","1.4995","1.5001","1.3462","3.78K","-8.25%"
"Dec 24, 2018","1.4995","1.4600","1.5625","1.4595","5.48K","2.71%"
"Dec 23, 2018","1.4600","1.4029","1.5175","1.4029","3.36K","4.07%"
"Dec 22, 2018","1.4029","1.3748","1.4512","1.3485","4.58K","2.05%"
"Dec 21, 2018","1.3748","1.5726","1.5932","1.3312","11.68K","-12.58%"
"Dec 20, 2018","1.5726","1.3917","1.5955","1.3771","9.85K","12.99%"
"Dec 19, 2018","1.3918","1.2480","1.5959","1.2452","9.39K","11.02%"
"Dec 18, 2018","1.2536","1.2148","1.2711","1.1990","5.20K","3.20%"
"Dec 17, 2018","1.2148","1.1304","1.2620","1.0771","8.11K","7.46%"
"Dec 16, 2018","1.1304","1.0922","1.1444","1.0893","2.53K","3.50%"
"Dec 15, 2018","1.0922","1.1076","1.1378","1.0711","3.97K","-1.39%"
"Dec 14, 2018","1.1076","1.1343","1.1434","1.0689","4.94K","-2.35%"
"Dec 13, 2018","1.1343","1.1754","1.1797","1.1343","3.03K","-3.49%"
"Dec 12, 2018","1.1754","1.1611","1.2055","1.1428","5.89K","1.18%"
"Dec 11, 2018","1.1617","1.1723","1.1985","1.1501","5.55K","-0.91%"
"Dec 10, 2018","1.1723","1.2728","1.2843","1.1657","4.21K","-7.90%"
"Dec 09, 2018","1.2728","1.1937","1.3539","1.1925","6.77K","6.63%"
"Dec 08, 2018","1.1937","1.2306","1.2583","1.1716","4.33K","-3.00%"
"Dec 07, 2018","1.2306","1.3088","1.3169","1.1869","3.19K","-5.98%"
"Dec 06, 2018","1.3088","1.4077","1.4553","1.2880","3.71K","-7.02%"
"Dec 05, 2018","1.4077","1.4210","1.4558","1.3495","3.35K","-0.94%"
